score_lr,score_diff_of_means
0.045388,0.401260
0.010725,0.368480
0.056723,0.422902
0.020315,0.397623
0.011891,0.371834
0.009989,0.378471
0.025185,0.386597
0.028607,0.386295
0.020916,0.379436
0.025034,0.380184
0.027209,0.384051
0.028116,0.388274
0.026799,0.386069
0.016206,0.373032
0.021989,0.383841
0.013902,0.378154
0.035906,0.396732
0.046546,0.403989
0.057314,0.406657
0.033588,0.395069
0.032072,0.387335
0.007314,0.358919
0.021054,0.378706
0.062668,0.407778
0.041058,0.397955
0.029587,0.392491
0.022967,0.386410
0.014702,0.373854
0.057305,0.407763
0.034231,0.394201
0.023348,0.384774
0.026649,0.386528
0.032924,0.391576
0.027467,0.390271
0.031976,0.392005
0.032149,0.393123
0.025739,0.388096
0.010812,0.375244
0.002502,0.341901
0.005640,0.351414
0.030308,0.392604
0.013263,0.372540
0.024176,0.385339
0.010348,0.359635
0.031737,0.391045
0.016794,0.382250
0.045253,0.406048
0.036264,0.397232
0.013748,0.374343
0.030647,0.393636
0.014082,0.372159
0.005089,0.345054
0.002078,0.329309
0.013377,0.369979
0.022692,0.382831
0.043241,0.404795
0.066984,0.415566
0.023300,0.388572
0.014586,0.371442
0.033745,0.392569
0.016257,0.371887
0.032143,0.396857
0.025204,0.380064
0.029501,0.386574
0.037908,0.395380
0.009739,0.364378
0.089123,0.432886
0.025077,0.386410
0.030932,0.390749
0.012226,0.371517
0.013148,0.375808
0.038442,0.397963
0.033616,0.396339
0.009632,0.363153
0.034064,0.396832
0.041861,0.404107
0.038458,0.396975
0.019688,0.379861
0.014682,0.377753
0.019240,0.379475
0.044932,0.401906
0.023370,0.384131
0.025254,0.381990
0.026271,0.387102
0.022686,0.378686
0.022641,0.380694
0.014806,0.373821
0.013349,0.371931
0.023934,0.387393
0.025493,0.387859
0.017762,0.379713
0.032874,0.391342
0.021521,0.382190
0.024442,0.391563
0.029761,0.389409
0.034156,0.394198
0.017593,0.379601
0.016874,0.375275
0.023405,0.385112
0.026814,0.390646
0.037300,0.399006
0.022361,0.383195
0.030373,0.389322
0.015752,0.373311
0.022739,0.382504
0.041297,0.403694
0.028029,0.385646
0.020251,0.380085
0.003136,0.346096
0.057111,0.407349
0.012693,0.365817
0.024268,0.387110
0.010225,0.362933
0.034579,0.393886
0.036619,0.394556
0.013706,0.367077
0.088843,0.431197
0.012824,0.371743
0.013414,0.378184
0.025685,0.387285
0.016193,0.370108
0.008407,0.358285
0.042019,0.401701
0.009635,0.363716
0.013307,0.370963
0.032942,0.395819
0.007772,0.359847
0.017587,0.377156
0.005878,0.340222
0.013263,0.372662
0.019177,0.376365
0.016654,0.378809
0.017289,0.379533
0.045580,0.401081
0.031796,0.388475
0.011510,0.364123
0.021571,0.381813
0.025447,0.386187
0.020638,0.378679
0.018100,0.377320
0.026113,0.390601
0.048695,0.400524
0.029755,0.390862
0.059794,0.410742
0.022873,0.383498
0.016814,0.378203
0.031248,0.381151
0.017251,0.374177
0.030841,0.389163
0.011127,0.366754
0.073227,0.416053
0.073451,0.413141
0.025815,0.390511
0.023578,0.385729
0.033682,0.394749
0.018845,0.379974
0.015855,0.377460
0.022594,0.382896
0.042491,0.401072
0.034459,0.393723
0.026834,0.391797
0.018237,0.373236
0.037747,0.388263
0.226252,0.456005
0.036218,0.386967
0.010173,0.364842
0.023179,0.388787
0.036233,0.389117
0.015698,0.371426
0.098779,0.425877
0.013550,0.363540
0.014664,0.369133
0.244191,0.461056
0.026574,0.385238
0.057826,0.420013
0.105630,0.417754
0.030537,0.386955
0.018530,0.376677
0.018250,0.383561
0.040627,0.394132
0.016815,0.376052
0.018538,0.377772
0.047655,0.407879
0.030994,0.394644
0.006914,0.349020
0.048507,0.404102
0.008642,0.359870
0.020712,0.382548
0.011309,0.362565
0.015427,0.367815
0.036218,0.395580
0.007536,0.360738
0.011020,0.365613
0.016186,0.374623
0.019110,0.374090
0.040445,0.397763
0.011377,0.371521
0.033707,0.394937
0.029179,0.391571
0.101360,0.422479
0.004307,0.336000
0.003766,0.340645
0.041733,0.405311
0.004667,0.350911
0.025487,0.388662
0.026063,0.390220
0.006336,0.355562
0.006140,0.350418
0.033699,0.392558
0.021289,0.382302
0.011790,0.365439
0.065504,0.411811
0.007608,0.362574
0.018219,0.371994
0.016113,0.381994
0.022715,0.382828
0.032841,0.396700
0.049073,0.402664
0.013286,0.376328
0.053922,0.408726
0.011236,0.365982
0.052348,0.410575
0.052312,0.410068
0.019188,0.381583
0.087237,0.425107
0.012322,0.367313
0.022747,0.375666
0.012931,0.372298
0.016014,0.370904
0.033045,0.390227
0.041896,0.396670
0.027760,0.391413
0.017585,0.370636
0.050881,0.406097
0.022779,0.375736
0.031098,0.390461
0.023228,0.388099
0.010884,0.373281
0.024566,0.385675
0.009458,0.365020
0.049842,0.404062
0.002402,0.323775
0.035757,0.400462
0.016433,0.379096
0.039765,0.390666
0.013312,0.367142
0.005085,0.353273
0.007885,0.358014
0.006624,0.360305
0.023912,0.384207
0.014379,0.371129
0.024620,0.384091
0.016218,0.373560
0.012043,0.366244
0.030786,0.389002
0.013648,0.365925
0.026764,0.384986
0.023393,0.386176
0.033932,0.393866
0.011959,0.365216
0.022765,0.379903
0.017842,0.379909
0.006142,0.367197
0.036804,0.397355
0.013323,0.373383
0.038478,0.400154
0.035003,0.395704
0.019771,0.395328
0.015090,0.388470
0.021323,0.380136
0.005754,0.352728
0.010846,0.354263
0.038550,0.396599
0.017334,0.380588
0.019467,0.385046
0.022602,0.380865
0.029236,0.391015
0.017913,0.386749
0.014258,0.368691
0.026815,0.388249
0.018734,0.380381
0.025846,0.389949
0.009858,0.365563
0.009127,0.374246
0.031248,0.385642
0.031719,0.389974
0.042627,0.400014
0.012840,0.367021
0.029914,0.389014
0.034640,0.395415
0.026930,0.382525
0.036315,0.392513
0.055115,0.406565
0.034244,0.395376
0.003683,0.330598
0.013146,0.372070
0.003674,0.339667
0.025408,0.383959
0.034787,0.393937
0.036486,0.396575
0.033692,0.393048
0.029068,0.388022
0.072638,0.411353
0.088441,0.422849
0.037959,0.396950
0.012017,0.372946
0.020115,0.385291
0.020719,0.389894
0.027495,0.386515
0.022251,0.384206
0.031468,0.389240
0.069900,0.414226
0.032909,0.381990
0.047548,0.398121
0.027969,0.390777
0.019340,0.377982
0.104272,0.421935
0.020896,0.380096
0.018784,0.382526
0.017076,0.381254
0.276777,0.459410
0.035554,0.391403
0.035435,0.396677
0.051454,0.405617
0.026689,0.389174
0.046339,0.405545
0.024196,0.390193
0.028598,0.380547
0.032039,0.393063
0.029913,0.387953
0.009505,0.364976
0.025344,0.389808
0.032836,0.389055
0.016144,0.379561
0.023588,0.385767
0.016652,0.375225
0.040644,0.411749
0.032140,0.391332
0.016054,0.376404
0.017135,0.377639
0.037728,0.398799
0.011195,0.372772
0.039202,0.395152
0.047038,0.403267
0.029943,0.396407
0.012889,0.369192
0.038524,0.399659
0.012982,0.372265
0.016855,0.381474
0.005371,0.361219
0.035690,0.390900
0.003470,0.338695
0.008170,0.352225
0.044462,0.397323
0.019777,0.383479
0.041444,0.406453
0.029622,0.390709
0.042971,0.399521
0.027343,0.391532
0.011881,0.372008
0.038658,0.397344
0.014229,0.374472
0.018807,0.375977
0.038673,0.395655
0.015957,0.371844
0.038167,0.396258
0.036378,0.400527
0.028353,0.389373
0.027260,0.389505
0.038419,0.397590
0.028271,0.391185
0.037501,0.393602
0.032602,0.392145
0.026978,0.392161
0.039001,0.397371
0.021277,0.383731
0.023435,0.388447
0.020994,0.380585
0.028137,0.390053
0.143791,0.434851
0.021781,0.380849
0.026420,0.387475
0.005440,0.368348
0.032090,0.393010
0.008767,0.362354
0.049927,0.410146
0.013618,0.368394
0.042154,0.397116
0.059349,0.410197
0.064571,0.409742
0.018349,0.378899
0.023010,0.386035
0.019795,0.381008
0.015765,0.373343
0.020945,0.382715
0.032115,0.391610
0.003717,0.340031
0.026163,0.385128
0.035165,0.393818
0.014225,0.373589
0.028207,0.400158
0.013382,0.363483
0.051901,0.403199
0.009255,0.364623
0.030790,0.391112
0.012754,0.367330
0.029915,0.390723
0.003271,0.343817
0.013866,0.368070
0.039344,0.398805
0.014206,0.373298
0.017272,0.365226
0.035079,0.392147
0.038014,0.394026
0.030728,0.389601
0.019667,0.377862
0.014846,0.375920
0.006826,0.352552
0.016532,0.374595
0.028649,0.395441
0.007109,0.359853
0.016104,0.377625
0.015356,0.377365
0.034058,0.390774
0.018154,0.377586
0.009343,0.362116
0.015242,0.366345
0.002209,0.328953
0.022925,0.381002
0.031361,0.393741
0.010913,0.395334
0.013845,0.365437
0.022506,0.374300
0.006952,0.346320
0.011516,0.366549
0.019929,0.378779
0.020587,0.381683
0.048239,0.406063
0.024946,0.388949
0.044185,0.399835
0.044785,0.404031
0.016779,0.375980
0.012549,0.366929
0.033788,0.392969
0.042546,0.401462
0.015731,0.373588
0.008565,0.357999
0.009877,0.367702
0.054076,0.407205
0.027064,0.383355
0.133176,0.452002
0.026415,0.385488
0.026857,0.386709
0.228397,0.447562
0.004894,0.348232
0.011496,0.366354
0.037119,0.395236
0.016246,0.380038
0.050857,0.415098
0.040769,0.418183
0.037672,0.400179
0.046262,0.405668
0.015596,0.372213
0.025309,0.386029
0.008882,0.364839
0.006901,0.356477
0.015070,0.374413
0.052828,0.415202
0.020490,0.393816
0.050876,0.403709
0.016509,0.382381
0.017645,0.374581
0.004064,0.338985
0.008289,0.356157
0.025738,0.395161
0.008391,0.359069
0.005394,0.340439
0.010868,0.353974
0.007488,0.360025
0.052480,0.407270
0.006771,0.362340
0.029792,0.387137
0.009299,0.366703
0.020935,0.382094
0.020936,0.375309
0.008576,0.352181
0.019788,0.379107
0.022247,0.374968
0.010554,0.359514
0.012391,0.364635
0.040683,0.398238
0.025600,0.385376
0.021498,0.382336
0.020345,0.378389
0.020769,0.380705
0.028794,0.388915
0.011780,0.366221
0.005522,0.352976
0.022872,0.384201
0.030763,0.390174
0.008664,0.362122
0.051425,0.406954
0.037057,0.398720
0.027188,0.387732
0.011622,0.364737
0.066635,0.414041
0.016985,0.372808
0.017833,0.380470
0.010893,0.368193
0.020594,0.370542
0.034020,0.393881
0.011781,0.367437
0.161926,0.449286
0.011777,0.366054
0.028075,0.391495
0.053268,0.405437
0.219961,0.455347
0.052515,0.405916
0.048056,0.398657
0.028326,0.386651
0.005848,0.354446
0.018383,0.375648
0.050253,0.401742
0.016052,0.372881
0.016163,0.374043
0.022105,0.386800
0.031422,0.390780
0.013086,0.371321
0.044584,0.405102
0.065112,0.411235
0.045559,0.394940
0.031419,0.394273
0.025980,0.378586
0.534762,0.493325
0.028420,0.389460
0.042194,0.397050
0.032319,0.381247
0.037311,0.393351
0.021033,0.379428
0.038903,0.394656
0.026514,0.390570
0.045253,0.407818
0.007857,0.355144
0.023973,0.389182
0.012818,0.373795
0.022545,0.394913
0.010850,0.369776
0.036413,0.396420
0.022727,0.383599
0.028176,0.388505
0.021748,0.382154
0.018407,0.382989
0.015880,0.375367
0.034061,0.384902
0.036642,0.396922
0.028619,0.390353
0.050813,0.403676
0.030731,0.389691
0.029681,0.390217
0.029018,0.389577
0.030706,0.390135
0.023138,0.382978
0.009890,0.371436
0.032170,0.389829
0.027225,0.386092
0.054105,0.406355
0.007535,0.353673
0.018111,0.373621
0.017480,0.375794
0.018032,0.374087
0.058516,0.409162
0.029835,0.395574
0.021988,0.384873
0.009590,0.365111
0.028039,0.388043
0.032052,0.394647
0.040741,0.403635
0.019039,0.379743
0.012270,0.371834
0.024355,0.386127
0.022535,0.381927
0.034691,0.394145
0.014515,0.373254
0.068545,0.418311
0.051877,0.404883
0.015155,0.376465
0.020689,0.383938
0.058219,0.411134
0.025152,0.387509
0.070203,0.413748
0.036842,0.399297
0.057836,0.406330
0.027876,0.392650
0.013171,0.365918
0.031936,0.390992
0.023377,0.383230
0.021248,0.363328
0.032633,0.390371
0.041176,0.397241
0.014372,0.371826
0.051881,0.405437
0.019074,0.375199
0.052983,0.399339
0.026396,0.386362
0.016131,0.372073
0.029210,0.387999
0.026524,0.385549
0.043702,0.398730
0.025591,0.386219
0.014968,0.374715
0.024841,0.382714
0.026760,0.387776
0.045371,0.399121
0.022398,0.378107
0.060864,0.409856
0.043523,0.402462
0.042775,0.398804
0.019969,0.380499
0.045090,0.403368
0.005518,0.350127
0.040680,0.396179
0.020355,0.382931
0.055157,0.405205
0.005436,0.364984
0.010956,0.369081
0.030811,0.395344
0.019832,0.373201
0.004435,0.353785
0.038416,0.402038
0.003901,0.352414
0.013523,0.357295
0.019785,0.367164
0.036873,0.398007
0.012448,0.374278
0.018153,0.382903
0.014836,0.372451
0.013907,0.370875
0.022371,0.380624
0.020309,0.380866
0.026342,0.388363
0.041701,0.398907
0.031042,0.384848
0.011242,0.367363
0.037153,0.397421
0.012523,0.375328
0.042112,0.395908
0.013851,0.372145
0.044017,0.403697
0.008878,0.361588
0.025935,0.393979
0.013847,0.370246
0.024210,0.385246
0.051643,0.403515
0.022914,0.381206
0.020485,0.382465
0.011956,0.371418
0.042325,0.399431
0.022431,0.379759
0.024309,0.385497
0.019856,0.378463
0.017707,0.373824
0.027425,0.387184
0.020114,0.379491
0.008330,0.364908
0.023252,0.383108
0.033044,0.398033
0.011442,0.364718
0.054875,0.408701
0.196434,0.453967
0.023415,0.390956
0.010739,0.372748
0.007395,0.355215
0.010550,0.361865
0.024294,0.393846
0.015681,0.383994
0.024549,0.384422
0.007596,0.363573
0.024181,0.383227
0.026974,0.386660
0.005902,0.351184
0.026796,0.387546
0.053293,0.404483
0.024925,0.379057
0.009631,0.351685
0.012536,0.370146
0.052102,0.404421
0.039415,0.395861
0.051471,0.404970
0.046115,0.398808
0.017514,0.380466
0.016849,0.377178
0.043854,0.404975
0.015580,0.372443
0.012534,0.372598
0.055854,0.409712
0.020619,0.380684
0.008904,0.359999
0.027683,0.388913
0.041188,0.399801
0.054816,0.406682
0.042920,0.399264
0.025321,0.386370
0.021498,0.382445
0.008382,0.353573
0.034243,0.393655
0.002265,0.337756
0.010362,0.368778
0.031975,0.393295
0.009796,0.359369
0.006350,0.360527
0.036403,0.394441
0.006541,0.352334
0.053202,0.405020
0.022116,0.383115
0.027075,0.388898
0.039898,0.399378
0.022463,0.383604
0.027553,0.389323
0.024055,0.386845
0.023412,0.382288
0.015453,0.369906
0.019280,0.369623
0.015986,0.373832
0.021633,0.381100
0.020991,0.376897
0.005593,0.357619
0.055327,0.414676
0.021522,0.381269
0.028560,0.387842
0.045268,0.402476
0.054185,0.413638
0.008024,0.352861
0.012417,0.366943
0.063251,0.409993
0.023091,0.381501
0.025742,0.384567
0.009210,0.364147
0.022191,0.382774
0.024551,0.396899
0.043933,0.401789
0.031593,0.394145
0.031417,0.394241
0.028271,0.387819
0.034131,0.395099
0.020335,0.381463
0.012998,0.369721
0.008925,0.359230
0.064791,0.415404
0.025679,0.390308
0.019558,0.382194
0.044163,0.403653
0.010474,0.357916
0.031566,0.393838
0.018161,0.374151
0.042351,0.404080
0.137471,0.432494
0.098207,0.421024
0.020910,0.381585
0.015432,0.370066
0.025891,0.393331
0.065353,0.413333
0.018489,0.379005
0.033080,0.397041
0.017844,0.377636
0.025314,0.387684
0.005674,0.353100
0.010402,0.357634
0.024915,0.384321
0.064096,0.412465
0.012898,0.365300
0.004513,0.354945
0.008454,0.365616
0.008501,0.351991
0.015005,0.371397
0.020375,0.385340
0.026185,0.389687
0.022957,0.383328
0.019726,0.388443
0.036951,0.392756
0.024761,0.386026
0.020985,0.380659
0.026544,0.387950
0.063237,0.409206
0.009548,0.362177
0.036994,0.394433
0.020358,0.378435
0.024452,0.387374
0.027681,0.385724
0.031239,0.393725
0.022449,0.383925
0.025916,0.388648
0.024174,0.382911
0.049969,0.401149
0.008336,0.363386
0.014345,0.374573
0.021987,0.385931
0.086795,0.422626
0.023424,0.383392
0.023017,0.383742
0.025731,0.389314
0.030809,0.389390
0.036230,0.394957
0.013148,0.366779
0.029016,0.389144
0.051952,0.403693
0.028595,0.388102
0.032217,0.393995
0.028903,0.389667
0.062170,0.412549
0.016514,0.376783
0.023750,0.389689
0.047036,0.410125
0.019479,0.375614
0.031360,0.393440
0.005711,0.344229
0.052487,0.414739
0.025117,0.378187
0.017700,0.373950
0.002688,0.333324
0.045019,0.402634
0.030081,0.393128
0.029742,0.389717
0.076600,0.415017
0.029494,0.390087
0.024740,0.384396
0.064385,0.411731
0.012910,0.368638
0.033307,0.392515
0.026158,0.390266
0.032067,0.384670
0.020798,0.384150
0.022493,0.382346
0.010911,0.347601
0.025298,0.389806
0.024705,0.390626
0.052710,0.402806
0.004147,0.332607
0.024598,0.386734
0.050889,0.403393
0.036361,0.389081
0.035472,0.394376
0.042249,0.396976
0.015414,0.375548
0.016062,0.372691
0.026072,0.386513
0.023235,0.383828
0.085806,0.419801
0.005538,0.350024
0.030326,0.391604
0.024749,0.390648
0.005714,0.363063
0.015393,0.387196
0.011441,0.369241
0.066448,0.415249
0.003931,0.356609
0.032167,0.398913
0.002291,0.343692
0.020830,0.383886
0.066634,0.408170
0.004691,0.349304
0.017667,0.393536
0.013132,0.369699
0.026966,0.389648
0.009938,0.367886
0.047886,0.406336
0.010353,0.370342
0.016615,0.387674
0.036481,0.394981
0.011224,0.367891
0.029607,0.389755
0.046850,0.399694
0.025478,0.385364
0.025968,0.391323
0.027266,0.386945
0.010167,0.363204
0.040654,0.400145
0.065500,0.413716
0.015743,0.382834
0.014219,0.367711
0.011058,0.360528
0.022211,0.388019
0.009718,0.363268
0.023141,0.383639
0.022862,0.384544
0.026137,0.382676
0.008921,0.364368
0.010485,0.367151
0.022977,0.381993
0.075089,0.416635
0.004880,0.344550
0.024606,0.384513
0.015987,0.369630
0.029491,0.397301
0.012764,0.366529
0.027281,0.388221
0.020827,0.381581
0.027605,0.390621
0.031296,0.392954
0.019626,0.384833
0.031852,0.392532
0.027358,0.386500
0.016881,0.376381
0.032159,0.392386
0.015569,0.369379
0.027699,0.388985
0.072663,0.414990
0.032055,0.397527
0.019988,0.379943
0.027669,0.388059
0.028555,0.392030
0.021041,0.383878
0.019047,0.379158
0.016290,0.378712
0.003500,0.343538
0.022500,0.387096
0.016182,0.372100
0.037175,0.399098
0.004806,0.355739
0.041342,0.389429
0.017574,0.370394
0.037716,0.398104
0.002936,0.331183
0.033484,0.393414
0.044173,0.402664
0.014486,0.369014
0.016488,0.375861
0.012602,0.371909
0.019036,0.377070
0.024018,0.382867
0.039239,0.400581
0.014907,0.374709
0.042167,0.399756
0.029870,0.382772
0.027880,0.396474
0.085160,0.418739
0.006123,0.348001
0.033270,0.382135
0.037657,0.402748
0.030428,0.392422
0.011096,0.375816
0.011956,0.382395
0.018670,0.382811
0.035825,0.394200
0.024668,0.383502
0.025301,0.382549
0.027018,0.385262
0.008936,0.356324
0.013283,0.371748
0.035010,0.393061
0.084702,0.427853
0.041148,0.398682
0.008798,0.361615
0.011682,0.365102
0.040253,0.399559
0.041786,0.399494
0.026480,0.388549
0.019669,0.379810
0.049334,0.403937
0.017706,0.376421
0.038587,0.400319
0.009815,0.357784
0.027611,0.388928
0.026978,0.387578
0.020196,0.378330
0.019451,0.379786
0.039290,0.396739
0.024926,0.386875
0.031602,0.390604
0.027976,0.389874
0.017223,0.371682
0.010491,0.359725
